,GOLD Analysis Project ID
6287,Ga0456134
6288,Ga0134847
6289,Ga0217548
6290,Ga0309765
6291,Ga0483946
6292,Ga0182133
6293,Ga0247199
6294,Ga0115571
6295,Ga0237848
6296,Ga0222635
6297,Ga0247780
6298,Ga0068703
6299,Ga0193993
6300,Ga0209595
6301,Ga0451666
6302,Ga0495480
6303,Ga0005088
6304,Ga0026129
6305,Ga0222709
6306,Ga0233347
6307,Ga0068281
6308,Ga0495413
6309,Ga0136572
6310,Ga0007786
6311,Ga0208582
6312,Ga0238438
6313,Ga0210131
6314,Ga0121099
6315,Ga0121714
6316,Ga0116653
6317,Ga0055447
6318,Ga0169236
6319,Ga0394800
6320,Ga0456112
6321,Ga0065707
6322,Ga0499984
6323,Ga0212121
6324,Ga0209300
6325,Ga0105133
6326,Ga0153952
6327,Ga0122798
6328,Ga0120859
6329,Ga0466398
6330,Ga0007637
6331,Ga0193708
6332,Ga0160429
6333,Ga0115176
6334,Ga0397537
6335,Ga0181567
6336,Ga0153918
6337,Ga0395734
6338,Ga0114938
6339,Ga0211713
6340,Ga0456138
6341,Ga0326755
6342,Ga0208932
6343,Ga0169229
6344,Ga0209189
6345,Ga0208892
6346,Ga0196958
6347,Ga0233380
6348,Ga0498912
6349,Ga0501079
6350,Ga0196897
6351,Ga0495584
6352,Ga0208607
6353,Ga0004713
6354,Ga0163147
6355,Ga0181587
6356,Ga0316215
6357,Ga0002531
6358,Ga0499945
6359,Ga0498741
6360,Ga0134431
6361,Ga0208211
6362,Ga0498812
6363,Ga0455949
6364,Ga0208008
6365,Ga0182792
6366,Ga0066672
6367,Ga0453903
6368,Ga0181369
6369,Ga0055455
6370,Ga0310912
6371,Ga0168673
6372,Ga0121005
6373,Ga0209590
6374,Ga0256913
6375,Ga0496647
6376,Ga0209498
6377,Ga0207911
6378,Ga0373906
6379,Ga0214194
6380,Ga0495622
6381,Ga0310121
6382,Ga0116221
6383,Ga0114256
6384,Ga0268347
6385,Ga0245504
6386,Ga0078925
6387,Ga0102868
6388,Ga0217566
6389,Ga0119876
6390,Ga0184619
6391,Ga0188315
6392,Ga0209135
6393,Ga0466311
6394,Ga0007808
6395,Ga0160470
6396,Ga0216345
6397,Ga0049071
6398,Ga0245167
6399,Ga0209802
6400,Ga0194032
6401,Ga0268283
6402,Ga0002683
6403,Ga0207596
6404,Ga0456332
6405,Ga0187219
6406,Ga0376469
6407,Ga0302318
6408,Ga0081527
6409,Ga0376524
6410,Ga0272426
6411,Ga0066610
6412,Ga0496999
6413,Ga0318544
6414,Ga0450719
6415,Ga0211604
6416,Ga0394155
6417,Ga0118270
6418,Ga0209840
6419,Ga0485182
6420,Ga0066317
6421,Ga0121721
6422,Ga0062593
6423,Ga0372827
6424,Ga0208540
6425,Ga0210113
6426,Ga0000808
6427,Ga0099611
6428,Ga0169879
6429,Ga0121494
6430,Ga0121733
6431,Ga0208079
6432,Ga0213827
6433,Ga0335248
6434,Ga0180440
6435,Ga0003455
6436,Ga0302145
6437,Ga0026098
6438,Ga0002830
6439,Ga0134563
6440,Ga0528812
6441,Ga0454615
6442,Ga0075346
6443,Ga0075364
6444,Ga0119785
6445,Ga0070734
6446,Ga0208120
6447,Ga0118099
6448,Ga0248168
6449,Ga0207968
6450,Ga0206103
6451,Ga0307991
6452,Ga0428139
6453,Ga0247772
6454,Ga0168069
6455,Ga0314846
6456,Ga0055479
6457,Ga0482162
6458,Ga0453235
6459,Ga0209937
6460,Ga0052929
6461,Ga0066410
6462,Ga0163151
6463,Ga0466516
6464,Ga0334874
6465,Ga0153971
6466,Ga0376351
6467,Ga0003584
6468,Ga0105103
6469,Ga0066671
6470,Ga0136568
6471,Ga0238569
6472,Ga0105058
6473,Ga0394821
6474,Ga0453729
6475,Ga0000789
6476,Ga0453969
6477,Ga0169606
6478,Ga0208634
6479,Ga0082247
6480,Ga0208973
6481,Ga0056913
6482,Ga0376515
6483,Ga0268243
6484,Ga0005838
6485,Ga0217460
6486,Ga0247260
6487,Ga0052914
6488,Ga0451663
6489,Ga0335310
6490,Ga0222684
6491,Ga0118540
6492,Ga0121345
6493,Ga0213838
6494,Ga0302263
6495,Ga0003447
6496,Ga0007802
6497,Ga0400255
6498,Ga0255105
6499,Ga0370468
6500,Ga0214220
6501,Ga0435361
6502,Ga0482175
6503,Ga0495428
6504,Ga0122035
6505,Ga0207649
6506,Ga0310728
6507,Ga0455772
6508,Ga0237952
6509,Ga0302217
6510,Ga0466383
6511,Ga0115197
6512,Ga0224630
6513,Ga0131726
6514,Ga0208739
6515,Ga0451711
6516,Ga0118234
6517,Ga0193695
6518,Ga0115314
6519,Ga0428095
6520,Ga0120824
6521,Ga0207500
6522,Ga0499332
6523,Ga0334876
6524,Ga0315900
6525,Ga0439232
6526,Ga0451675
6527,Ga0256806
6528,Ga0098060
6529,Ga0307314
6530,Ga0428331
6531,Ga0496082
6532,Ga0003020
6533,Ga0136578
6534,Ga0373577
6535,Ga0467058
6536,Ga0105052
6537,Ga0222708
6538,Ga0376692
6539,Ga0005057
6540,Ga0392395
6541,Ga0210098
6542,Ga0311329
6543,Ga0208748
6544,Ga0302211
6545,Ga0180298
6546,Ga0194035
6547,Ga0208001
6548,Ga0209987
6549,Ga0456296
6550,Ga0222653
6551,Ga0119786
6552,Ga0001926
6553,Ga0451349
6554,Ga0484762
6555,Ga0207724
6556,Ga0209977
6557,Ga0105350
6558,Ga0194056
6559,Ga0006042
6560,Ga0180223
6561,Ga0495451
6562,Ga0137433
6563,Ga0026158
6564,Ga0377209
6565,Ga0485164
6566,Ga0118142
6567,Ga0495669
6568,Ga0485449
6569,Ga0056133
6570,Ga0485397
6571,Ga0498815
6572,Ga0115310
6573,Ga0483955
6574,Ga0485836
6575,Ga0134098
6576,Ga0315283
6577,Ga0450795
6578,Ga0134597
6579,Ga0451326
6580,Ga0500002
6581,Ga0209231
6582,Ga0207749
6583,Ga0122754
6584,Ga0394087
6585,Ga0500090
6586,Ga0208639
6587,Ga0209570
6588,Ga0187904
6589,Ga0494765
6590,Ga0114260
6591,Ga0302240
6592,Ga0244154
6593,Ga0436631
6594,Ga0453196
6595,Ga0114091
6596,Ga0376697
6597,Ga0456023
6598,Ga0498740
6599,Ga0118502
6600,Ga0121497
6601,Ga0122809
6602,Ga0233349
6603,Ga0115186
6604,Ga0484711
6605,Ga0040891
6606,Ga0335033
6607,Ga0307513
6608,Ga0506511
6609,Ga0180085
6610,Ga0008461
6611,Ga0121506
6612,Ga0056904
6613,Ga0485269
6614,Ga0439455
6615,Ga0310893
6616,Ga0453936
6617,Ga0207604
6618,Ga0075294
6619,Ga0371476
6620,Ga0207495
6621,Ga0397546
6622,Ga0000297
6623,Ga0118362
6624,Ga0121492
6625,Ga0209855
6626,Ga0122236
6627,Ga0121547
6628,Ga0157353
6629,Ga0454620
6630,Ga0451720
6631,Ga0001688
6632,Ga0002404
6633,Ga0058714
6634,Ga0467075
6635,Ga0118085
6636,Ga0118439
6637,Ga0314774
6638,Ga0498768
6639,Ga0494500
6640,Ga0450722
6641,Ga0182015
6642,Ga0496668
6643,Ga0213903
6644,Ga0187863
6645,Ga0310696
6646,Ga0121191
6647,Ga0497330
6648,Ga0049103
6649,Ga0238544
6650,Ga0134069
6651,Ga0208201
6652,Ga0056907
6653,Ga0134442
6654,Ga0026523
6655,Ga0120164
6656,Ga0075522
6657,Ga0056109
6658,Ga0105147
6659,Ga0315551
6660,Ga0495492
6661,Ga0118460
6662,Ga0113999
6663,Ga0066789
6664,Ga0211669
6665,Ga0483965
6666,Ga0116104
6667,Ga0233382
6668,Ga0482233
6669,Ga0466531
6670,Ga0213918
6671,Ga0100216
6672,Ga0211593
6673,Ga0466995
6674,Ga0451312
6675,Ga0168840
6676,Ga0168740
6677,Ga0455924
6678,Ga0208145
6679,Ga0485323
6680,Ga0335107
6681,Ga0100214
6682,Ga0334893
6683,Ga0136656
6684,Ga0116734
6685,Ga0268262
6686,Ga0484890
6687,Ga0120122
6688,Ga0116103
6689,Ga0105091
6690,Ga0495637
6691,Ga0334826
6692,Ga0307292
6693,Ga0307298
6694,Ga0207739
6695,Ga0335070
6696,Ga0500013
6697,Ga0247177
6698,Ga0111542
6699,Ga0211616
6700,Ga0068855
6701,Ga0239386
6702,Ga0075342
6703,Ga0097691
6704,Ga0526471
6705,Ga0004670
6706,Ga0122030
6707,Ga0003639
6708,Ga0245173
6709,Ga0485491
6710,Ga0501166
6711,Ga0118154
6712,Ga0121049
6713,Ga0066678
6714,Ga0101915
6715,Ga0118621
6716,Ga0211578
6717,Ga0000819
6718,Ga0334955
6719,Ga0135140
6720,Ga0428352
6721,Ga0134353
6722,Ga0193592
6723,Ga0373484
6724,Ga0501129
6725,Ga0208770
6726,Ga0208366
6727,Ga0188683
6728,Ga0105093
6729,Ga0210406
6730,Ga0180438
6731,Ga0182139
6732,Ga0160440
6733,Ga0208776
6734,Ga0118094
6735,Ga0207414
6736,Ga0121156
6737,Ga0207670
6738,Ga0247686
6739,Ga0122017
6740,Ga0242710
6741,Ga0008857
6742,Ga0245814
6743,Ga0121367
6744,Ga0212126
6745,Ga0182158
6746,Ga0118447
6747,Ga0255756
6748,Ga0208899
6749,Ga0373910
6750,Ga0116153
6751,Ga0099792
6752,Ga0208725
6753,Ga0066863
6754,Ga0190305
6755,Ga0451351
6756,Ga0209617
6757,Ga0315273
6758,Ga0495353
6759,Ga0214523
6760,Ga0485879
6761,Ga0239558
6762,Ga0308164
6763,Ga0002910
6764,Ga0114285
6765,Ga0370516
6766,Ga0007234
6767,Ga0438313
6768,Ga0208576
6769,Ga0075351
6770,Ga0428438
6771,Ga0316187
6772,Ga0121722
6773,Ga0307946
6774,Ga0137326
6775,Ga0129306
6776,Ga0001888
6777,Ga0075311
6778,Ga0079041
6779,Ga0450892
6780,Ga0066373
6781,Ga0334849
6782,Ga0169241
6783,Ga0307949
6784,Ga0104043
6785,Ga0484675
6786,Ga0210136
6787,Ga0401342
6788,Ga0256813
6789,Ga0450712
6790,Ga0428188
6791,Ga0208371
6792,Ga0494401
6793,Ga0167665
6794,Ga0117932
6795,Ga0066445
6796,Ga0466496
6797,Ga0008291
6798,Ga0495593
6799,Ga0104995
6800,Ga0308403
6801,Ga0392326
6802,Ga0209103
6803,Ga0495397
6804,Ga0207710
6805,Ga0334984
6806,Ga0455903
6807,Ga0364939
6808,Ga0008483
6809,Ga0187825
6810,Ga0049082
6811,Ga0131732
6812,Ga0211688
6813,Ga0169242
6814,Ga0311358
6815,Ga0208566
6816,Ga0224568
6817,Ga0004667
6818,Ga0078886
6819,Ga0134554
6820,Ga0208626
6821,Ga0210047
6822,Ga0111472
6823,Ga0268350
6824,Ga0070392
6825,Ga0169186
6826,Ga0187767
6827,Ga0494570
6828,Ga0494383
6829,Ga0075320
6830,Ga0485878
6831,Ga0120712
6832,Ga0302293
6833,Ga0224539
6834,Ga0245296
6835,Ga0209642
6836,Ga0393278
6837,Ga0503090
6838,Ga0453919
6839,Ga0247796
6840,Ga0395652
6841,Ga0104978
6842,Ga0500094
6843,Ga0208240
6844,Ga0000204
6845,Ga0118004
6846,Ga0102544
6847,Ga0182153
6848,Ga0395869
6849,Ga0002518
6850,Ga0238415
6851,Ga0467018
6852,Ga0395645
6853,Ga0208195
6854,Ga0209012
6855,Ga0480590
6856,Ga0242452
6857,Ga0118190
6858,Ga0245304
6859,Ga0467015
6860,Ga0466547
6861,Ga0121007
6862,Ga0466297
6863,Ga0395833
6864,Ga0100058
6865,Ga0120799
6866,Ga0238633
6867,Ga0466378
6868,Ga0494768
6869,Ga0217564
6870,Ga0207493
6871,Ga0208848
6872,Ga0210105
6873,Ga0439193
6874,Ga0211546
6875,Ga0136643
6876,Ga0117986
6877,Ga0099458
6878,Ga0001676
6879,Ga0245518
6880,Ga0026095
6881,Ga0122247
6882,Ga0118521
6883,Ga0450908
6884,Ga0209483
6885,Ga0247258
6886,Ga0074199
6887,Ga0066314
6888,Ga0209687
6889,Ga0187780
6890,Ga0153944
6891,Ga0315553
6892,Ga0376025
6893,Ga0211531
6894,Ga0167647
6895,Ga0335106
6896,Ga0245187
6897,Ga0438297
6898,Ga0495443
6899,Ga0169619
6900,Ga0210049
6901,Ga0500015
6902,Ga0394102
6903,Ga0102734
6904,Ga0121286
6905,Ga0318542
6906,Ga0169662
6907,Ga0506486
6908,Ga0501150
6909,Ga0079369
6910,Ga0501043
6911,Ga0208557
6912,Ga0498852
6913,Ga0450780
6914,Ga0105748
6915,Ga0316614
6916,Ga0224555
6917,Ga0255574
6918,Ga0372961
6919,Ga0169232
6920,Ga0491351
6921,Ga0211650
6922,Ga0484957
6923,Ga0334906
6924,Ga0181525
6925,Ga0224538
6926,Ga0485871
6927,Ga0401391
6928,Ga0120798
6929,Ga0272421
6930,Ga0400315
6931,Ga0307426
6932,Ga0228666
6933,Ga0111096
6934,Ga0483983
6935,Ga0233420
6936,Ga0455767
6937,Ga0000675
6938,Ga0207998
6939,Ga0334935
6940,Ga0243806
6941,Ga0000751
6942,Ga0182742
6943,Ga0392325
6944,Ga0256823
6945,Ga0026168
6946,Ga0480571
6947,Ga0137428
6948,Ga0068283
6949,Ga0071345
6950,Ga0393266
6951,Ga0451659
6952,Ga0007206
6953,Ga0120689
6954,Ga0334815
6955,Ga0485275
6956,Ga0136584
6957,Ga0494706
6958,Ga0024822
6959,Ga0208960
6960,Ga0075287
6961,Ga0392313
6962,Ga0134361
6963,Ga0121560
6964,Ga0026481
6965,Ga0079293
6966,Ga0224529
6967,Ga0302250
6968,Ga0394798
6969,Ga0214257
6970,Ga0117783
6971,Ga0078923
6972,Ga0428419
6973,Ga0224900
6974,Ga0004684
6975,Ga0208284
6976,Ga0129345
6977,Ga0455905
6978,Ga0026123
6979,Ga0073904
6980,Ga0209434
6981,Ga0121079
6982,Ga0122758
6983,Ga0121207
6984,Ga0075107
6985,Ga0066851
6986,Ga0456131
6987,Ga0209362
6988,Ga0134569
6989,Ga0395785
6990,Ga0004665
6991,Ga0114320
6992,Ga0004152
6993,Ga0119888
6994,Ga0209182
6995,Ga0182173
6996,Ga0100399
6997,Ga0210386
6998,Ga0439445
6999,Ga0373558
7000,Ga0233408
7001,Ga0121387
7002,Ga0401364
7003,Ga0209314
7004,Ga0315535
7005,Ga0484979
7006,Ga0483998
7007,Ga0247751
7008,Ga0122015
7009,Ga0371477
7010,Ga0233405
7011,Ga0167629
7012,Ga0188319
7013,Ga0256812
7014,Ga0208125
7015,Ga0116837
7016,Ga0114368
7017,Ga0005050
7018,Ga0208443
7019,Ga0207472
7020,Ga0210077
7021,Ga0134421
7022,Ga0455880
7023,Ga0224522
7024,Ga0400278
7025,Ga0235687
7026,Ga0079289
7027,Ga0056121
7028,Ga0242739
7029,Ga0111013
7030,Ga0494390
7031,Ga0243132
7032,Ga0207867
7033,Ga0136212
7034,Ga0373477
7035,Ga0374984
7036,Ga0187781
7037,Ga0237920
7038,Ga0494794
7039,Ga0180009
7040,Ga0121051
7041,Ga0120178
7042,Ga0007845
7043,Ga0075157
7044,Ga0439435
7045,Ga0236737
7046,Ga0194010
7047,Ga0209624
7048,Ga0209500
7049,Ga0116244
7050,Ga0065696
7051,Ga0211592
7052,Ga0334915
7053,Ga0496098
7054,Ga0122092
7055,Ga0310815
7056,Ga0075480
7057,Ga0182111
7058,Ga0494105
7059,Ga0062379
7060,Ga0187888
7061,Ga0211675
7062,Ga0428220
7063,Ga0456012
7064,Ga0233423
7065,Ga0160505
7066,Ga0120114
7067,Ga0104830
7068,Ga0208432
7069,Ga0070722
7070,Ga0076930
7071,Ga0373907
7072,Ga0194128
7073,Ga0117790
7074,Ga0104928
7075,Ga0272427
7076,Ga0456020
7077,Ga0302083
7078,Ga0436589
7079,Ga0099846
7080,Ga0210087
7081,Ga0099388
7082,Ga0428217
7083,Ga0428346
7084,Ga0121578
7085,Ga0134385
7086,Ga0081540
7087,Ga0167628
7088,Ga0494107
7089,Ga0188174
7090,Ga0466457
7091,Ga0393867
7092,Ga0207731
7093,Ga0167505
7094,Ga0482195
7095,Ga0000620
7096,Ga0467064
7097,Ga0373912
7098,Ga0182108
7099,Ga0121597
7100,Ga0210079
7101,Ga0502750
7102,Ga0118011
7103,Ga0435299
7104,Ga0208839
7105,Ga0247250
7106,Ga0400322
7107,Ga0503109
7108,Ga0244848
7109,Ga0207811
7110,Ga0453973
7111,Ga0211543
7112,Ga0207946
7113,Ga0208975
7114,Ga0121514
7115,Ga0491425
7116,Ga0075321
7117,Ga0484936
7118,Ga0134523
7119,Ga0181564
7120,Ga0100043
7121,Ga0119799
7122,Ga0428443
7123,Ga0024854
7124,Ga0501197
7125,Ga0026509
7126,Ga0100397
7127,Ga0375943
7128,Ga0137431
7129,Ga0208158
7130,Ga0428008
7131,Ga0006271
7132,Ga0494382
7133,Ga0114923
7134,Ga0003852
7135,Ga0427898
7136,Ga0209029
7137,Ga0160459
7138,Ga0228663
7139,Ga0493993
7140,Ga0401350
7141,Ga0394851
7142,Ga0209936
7143,Ga0209957
7144,Ga0008641
7145,Ga0237955
7146,Ga0207748
7147,Ga0137318
7148,Ga0209626
7149,Ga0495520
7150,Ga0334979
7151,Ga0211682
7152,Ga0118216
7153,Ga0065167
7154,Ga0456108
7155,Ga0120690
7156,Ga0316574
7157,Ga0026001
7158,Ga0114953
7159,Ga0247757
7160,Ga0450687
7161,Ga0194127
7162,Ga0132255
7163,Ga0213833
7164,Ga0182743
7165,Ga0209284
7166,Ga0255359
7167,Ga0169605
7168,Ga0395874
7169,Ga0466286
7170,Ga0208562
7171,Ga0113873
7172,Ga0497086
7173,Ga0209019
7174,Ga0115567
7175,Ga0237937
7176,Ga0334949
7177,Ga0238597
7178,Ga0182131
7179,Ga0025768
7180,Ga0102903
7181,Ga0002509
7182,Ga0484690
7183,Ga0310812
7184,Ga0116125
7185,Ga0454671
7186,Ga0181821
7187,Ga0136631
7188,Ga0210056
7189,Ga0500009
7190,Ga0208573
7191,Ga0455999
7192,Ga0135494
7193,Ga0113866
7194,Ga0208948
7195,Ga0211560
7196,Ga0370494
7197,Ga0168697
7198,Ga0209263
7199,Ga0120921
7200,Ga0209154
7201,Ga0401352
7202,Ga0453791
7203,Ga0484838
7204,Ga0075436
7205,Ga0211495
7206,Ga0455895
7207,Ga0497423
7208,Ga0228644
7209,Ga0207962
7210,Ga0209715
7211,Ga0209750
7212,Ga0116111
7213,Ga0070684
7214,Ga0007184
7215,Ga0007775
7216,Ga0181817
7217,Ga0163144
7218,Ga0256866
7219,Ga0451639
7220,Ga0068504
7221,Ga0005039
7222,Ga0214543
7223,Ga0394084
7224,Ga0169661
7225,Ga0397535
7226,Ga0496116
7227,Ga0209651
7228,Ga0007670
7229,Ga0207804
7230,Ga0134112
7231,Ga0120191
7232,Ga0000755
7233,Ga0247799
7234,Ga0335253
7235,Ga0209100
7236,Ga0483954
7237,Ga0255212
7238,Ga0120233
7239,Ga0485465
7240,Ga0494462
7241,Ga0121186
7242,Ga0482243
7243,Ga0454641
7244,Ga0498941
7245,Ga0494701
7246,Ga0366741
7247,Ga0247770
7248,Ga0114176
7249,Ga0213825
7250,Ga0466406
7251,Ga0157349
7252,Ga0497070
7253,Ga0335030
7254,Ga0491420
7255,Ga0428125
7256,Ga0163210
7257,Ga0455885
7258,Ga0207892
7259,Ga0026328
7260,Ga0255134
7261,Ga0049119
7262,Ga0497568
7263,Ga0135273
7264,Ga0026038
7265,Ga0115080
7266,Ga0494691
7267,Ga0182182
7268,Ga0222425
7269,Ga0114983
7270,Ga0208256
7271,Ga0120917
7272,Ga0120158
7273,Ga0485438
7274,Ga0256840
7275,Ga0005847
7276,Ga0118073
7277,Ga0075017
7278,Ga0210050
7279,Ga0213837
7280,Ga0482222
7281,Ga0136214
7282,Ga0485388
7283,Ga0506494
7284,Ga0157365
7285,Ga0136632
7286,Ga0026211
7287,Ga0181362
7288,Ga0207444
7289,Ga0187893
7290,Ga0000295
7291,Ga0183687
7292,Ga0207701
7293,Ga0209114
7294,Ga0114999
7295,Ga0302061
7296,Ga0302265
7297,Ga0395786
7298,Ga0135264
7299,Ga0118525
7300,Ga0485827
7301,Ga0075471
7302,Ga0002983
7303,Ga0483959
7304,Ga0120909
7305,Ga0180014
7306,Ga0224575
7307,Ga0070709
7308,Ga0307296
7309,Ga0436630
7310,Ga0160463
7311,Ga0209738
7312,Ga0428299
7313,Ga0026284
7314,Ga0485883
7315,Ga0000760
7316,Ga0247425
7317,Ga0213900
7318,Ga0435325
7319,Ga0137448
7320,Ga0466940
7321,Ga0495554
7322,Ga0484776
7323,Ga0169775
7324,Ga0393281
7325,Ga0207824
7326,Ga0209329
7327,Ga0485867
7328,Ga0209214
7329,Ga0190271
7330,Ga0208319
7331,Ga0120924
7332,Ga0207633
7333,Ga0494058
7334,Ga0121201
7335,Ga0031657
7336,Ga0100402
7337,Ga0482192
7338,Ga0181424
7339,Ga0041913
7340,Ga0005049
7341,Ga0454656
7342,Ga0494191
7343,Ga0485495
7344,Ga0207997
7345,Ga0006253
7346,Ga0456275
7347,Ga0123330
7348,Ga0077110
7349,Ga0004428
7350,Ga0002400
7351,Ga0118289
7352,Ga0348332
7353,Ga0316191
7354,Ga0480579
7355,Ga0395671
7356,Ga0183704
7357,Ga0498910
7358,Ga0121715
7359,Ga0315555
7360,Ga0239335
7361,Ga0211590
7362,Ga0066464
7363,Ga0184625
7364,Ga0114089
7365,Ga0055516
7366,Ga0105164
7367,Ga0244011
7368,Ga0135228
7369,Ga0506484
7370,Ga0114286
7371,Ga0211621
7372,Ga0105348
7373,Ga0394799
7374,Ga0427916
7375,Ga0026360
7376,Ga0182786
7377,Ga0255106
7378,Ga0007768
7379,Ga0247833
7380,Ga0188941
7381,Ga0120040
7382,Ga0055499
7383,Ga0255084
7384,Ga0209851
7385,Ga0003884
7386,Ga0264395
7387,Ga0485505
7388,Ga0451517
7389,Ga0373915
7390,Ga0450913
7391,Ga0451706
7392,Ga0244776
7393,Ga0495543
7394,Ga0497573
7395,Ga0302271
7396,Ga0209896
7397,Ga0121735
7398,Ga0102925
7399,Ga0467048
7400,Ga0244150
7401,Ga0154020
7402,Ga0395628
7403,Ga0494702
7404,Ga0310827
7405,Ga0172368
7406,Ga0242463
7407,Ga0209761
7408,Ga0335242
7409,Ga0207798
7410,Ga0428129
7411,Ga0122295
7412,Ga0105915
7413,Ga0008475
7414,Ga0118578
7415,Ga0075370
7416,Ga0393262
7417,Ga0160487
7418,Ga0136570
7419,Ga0007022
7420,Ga0002911
7421,Ga0055439
7422,Ga0437628
7423,Ga0245195
7424,Ga0239482
7425,Ga0210040
7426,Ga0008107
7427,Ga0078921
7428,Ga0208106
7429,Ga0066636
7430,Ga0486839
7431,Ga0244207
7432,Ga0105975
7433,Ga0428001
7434,Ga0308157
7435,Ga0255193
7436,Ga0400206
7437,Ga0213865
7438,Ga0116839
7439,Ga0169762
7440,Ga0102871
7441,Ga0183667
7442,Ga0496975
7443,Ga0452169
7444,Ga0466469
7445,Ga0066181
7446,Ga0182138
7447,Ga0436629
7448,Ga0455984
7449,Ga0485286
7450,Ga0428412
7451,Ga0239514
7452,Ga0307439
7453,Ga0436428
7454,Ga0450770
7455,Ga0427891
7456,Ga0121737
7457,Ga0136585
7458,Ga0455996
7459,Ga0116157
7460,Ga0031656
7461,Ga0118436
7462,Ga0121001
7463,Ga0120891
7464,Ga0169770
7465,Ga0117765
7466,Ga0315296
7467,Ga0456071
7468,Ga0001956
7469,Ga0066826
7470,Ga0207957
7471,Ga0504697
7472,Ga0133739
7473,Ga0497548
7474,Ga0122274
7475,Ga0335025
7476,Ga0498762
7477,Ga0308158
7478,Ga0210094
7479,Ga0131740
7480,Ga0169804
7481,Ga0121620
7482,Ga0209056
7483,Ga0005839
7484,Ga0501174
7485,Ga0121676
7486,Ga0495597
7487,Ga0238568
7488,Ga0007158
7489,Ga0124850
7490,Ga0237933
7491,Ga0495499
7492,Ga0007876
7493,Ga0208738
7494,Ga0066371
7495,Ga0098050
7496,Ga0307983
7497,Ga0495626
7498,Ga0004660
7499,Ga0121346
7500,Ga0210395
7501,Ga0453231
7502,Ga0118634
7503,Ga0209426
7504,Ga0495411
7505,Ga0209967
7506,Ga0456057
7507,Ga0233418
7508,Ga0455877
7509,Ga0428422
7510,Ga0011195
7511,Ga0528819
7512,Ga0394847
7513,Ga0245331
7514,Ga0118488
7515,Ga0137376
7516,Ga0003009
7517,Ga0245273
7518,Ga0209293
7519,Ga0113553
7520,Ga0494542
7521,Ga0491206
7522,Ga0428339
7523,Ga0243150
7524,Ga0111555
7525,Ga0244120
7526,Ga0055469
7527,Ga0222691
7528,Ga0311353
7529,Ga0055460
7530,Ga0136594
7531,Ga0116192
7532,Ga0122297
7533,Ga0001958
7534,Ga0439238
7535,Ga0302213
7536,Ga0122213
7537,Ga0436607
7538,Ga0240059
7539,Ga0066183
7540,Ga0494400
7541,Ga0105065
7542,Ga0455962
7543,Ga0494690
7544,Ga0435371
7545,Ga0134129
7546,Ga0115230
7547,Ga0316220
7548,Ga0104974
7549,Ga0374184
7550,Ga0239581
7551,Ga0393113
7552,Ga0495409
7553,Ga0217517
7554,Ga0120220
7555,Ga0118559
7556,Ga0209474
7557,Ga0494137
7558,Ga0075273
7559,Ga0121150
7560,Ga0209681
7561,Ga0208214
7562,Ga0210403
7563,Ga0005064
7564,Ga0394807
7565,Ga0081528
7566,Ga0451649
7567,Ga0007209
7568,Ga0326760
7569,Ga0118509
7570,Ga0214474
7571,Ga0208138
7572,Ga0010788
7573,Ga0118043
7574,Ga0268343
7575,Ga0453730
7576,Ga0196965
7577,Ga0209719
7578,Ga0102641
7579,Ga0209155
7580,Ga0376451
7581,Ga0003653
7582,Ga0496107
7583,Ga0243758
7584,Ga0315334
7585,Ga0501081
7586,Ga0496996
7587,Ga0233396
7588,Ga0503117
7589,Ga0055541
7590,Ga0207484
7591,Ga0207531
7592,Ga0497339
7593,Ga0123519
7594,Ga0131714
7595,Ga0302244
7596,Ga0120802
7597,Ga0111010
7598,Ga0496950
7599,Ga0111230
7600,Ga0334819
7601,Ga0209322
7602,Ga0004690
7603,Ga0494197
7604,Ga0002592
7605,Ga0401275
7606,Ga0485458
7607,Ga0066669
7608,Ga0451591
7609,Ga0016801
7610,Ga0244147
7611,Ga0480567
7612,Ga0480573
7613,Ga0528793
7614,Ga0435363
7615,Ga0119790
7616,Ga0073921
7617,Ga0118151
7618,Ga0494678
7619,Ga0209637
7620,Ga0211564
7621,Ga0182148
7622,Ga0484677
7623,Ga0247753
7624,Ga0115672
7625,Ga0485398
7626,Ga0101026
7627,Ga0099626
7628,Ga0453718
7629,Ga0222678
7630,Ga0111055
7631,Ga0209531
7632,Ga0134391
7633,Ga0008060
7634,Ga0208646
7635,Ga0256842
7636,Ga0438303
7637,Ga0497002
7638,Ga0400318
7639,Ga0208687
7640,Ga0302191
7641,Ga0209139
7642,Ga0208309
7643,Ga0247709
7644,Ga0236640
7645,Ga0495336
7646,Ga0119999
7647,Ga0208959
7648,Ga0207594
7649,Ga0495651
7650,Ga0326489
7651,Ga0435322
7652,Ga0172363
7653,Ga0376084
7654,Ga0272444
7655,Ga0436572
7656,Ga0214233
7657,Ga0245137
7658,Ga0482207
7659,Ga0224534
7660,Ga0482164
7661,Ga0182850
7662,Ga0114958
7663,Ga0377201
7664,Ga0121052
7665,Ga0068877
7666,Ga0494219
7667,Ga0334993
7668,Ga0025992
7669,Ga0243945
7670,Ga0208215
7671,Ga0209583
7672,Ga0049080
7673,Ga0129317
7674,Ga0055522
7675,Ga0454644
7676,Ga0485375
7677,Ga0318567
7678,Ga0062381
7679,Ga0119887
7680,Ga0526440
7681,Ga0209110
7682,Ga0167660
7683,Ga0496093
7684,Ga0207501
